""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"symbol"
"OAS2"	1.19562308212892	5.99367244696465	3.53214526365461	0.00284300676114372	0.03308762222163	-1.65519917953305	"OAS2"
"KIR2DL5B"	-0.841688293081791	11.1525916416094	-3.53205909988825	0.00284351968255283	0.03308762222163	-1.65536976882407	"KIR2DL5B"
"CLSPN"	-0.836887213573966	8.01009934748056	-3.53115347879775	0.00284891632227804	0.0330993625203887	-1.657162724605	"CLSPN"
"OR2A14"	-0.766562247691359	8.28063830364064	-3.53096447440702	0.00285004389908998	0.0330993625203887	-1.65753691314085	"OR2A14"
"SLCO1B7"	-0.862536078857981	5.55187918025558	-3.53089598391179	0.002850452615009	0.0330993625203887	-1.65767250944055	"SLCO1B7"
"OGFOD3"	-0.845966530550645	14.3068120177609	-3.53041801563232	0.00285330651434552	0.0330993625203887	-1.65861877791289	"OGFOD3"
"GALNT13"	-0.939999084186223	6.60406915834781	-3.53026319707647	0.00285423153218098	0.0330993625203887	-1.65892528160772	"GALNT13"
"KRTAP2-1"	-1.21416094064277	6.28066602164589	-3.53021081437724	0.00285454457887153	0.0330993625203887	-1.65902898661482	"KRTAP2-1"
"TRAPPC2L"	-1.29182607128941	12.7561537693274	-3.52981201445438	0.00285692899106541	0.0331076493482437	-1.65981851012197	"TRAPPC2L"
"LOC100507656"	-0.902823460948213	7.50415390621979	-3.52922166375244	0.00286046233425512	0.03312023639614	-1.66098724502755	"LOC100507656"
"RNF170"	1.12511664558179	5.29820609295521	3.52907248096175	0.00286135590813939	0.03312023639614	-1.66128258457873	"RNF170"
"RABIF"	0.810912919908167	6.47279030727936	3.52829208251473	0.0028660348813479	0.0331468208771157	-1.66282753817635	"RABIF"
"RPS17"	-0.870289768770993	15.6232012027474	-3.52813192734131	0.00286699605629683	0.0331468208771157	-1.66314459428379	"RPS17"
"TMEM99"	-1.12431388495225	13.4859648845978	-3.52678577652965	0.0028750877554442	0.033221002339713	-1.66580950468835	"TMEM99"
"IGFBP4"	0.98168549845611	5.64364825889233	3.52506635862027	0.00288545636098397	0.0333213912204951	-1.6692132538115	"IGFBP4"
"FAM200A"	0.920801039209797	6.46274965236031	3.52467450752606	0.00288782456407254	0.0333293279723111	-1.66998894399794	"FAM200A"
"AGGF1"	1.2128515099935	7.17527363402303	3.52432909870553	0.00288991369781852	0.033334036533069	-1.67067269432925	"AGGF1"
"LCN6"	1.09729765842723	5.76741100690066	3.52369781085023	0.00289373581495553	0.0333587172900804	-1.67192234157207	"LCN6"
"NFYC"	0.697331170089861	10.4793988415334	3.52333021446241	0.00289596374505783	0.0333650024038388	-1.67264999906889	"NFYC"
"DDX18"	1.27208648304767	7.29753213534411	3.52265356261883	0.00290006928243147	0.0333928999605407	-1.67398941854855	"DDX18"
"FUZ"	1.08179047458157	7.91572043298886	3.52090175735119	0.00291072527621416	0.0334961467073559	-1.67745700117073	"FUZ"
"S100A9"	1.13320067072453	16.8989377148919	3.51921451302737	0.0029210255385519	0.0335669134786329	-1.68079667621721	"S100A9"
"TBC1D24"	1.45537881614978	5.9843620182297	3.51909567896903	0.00292175236613159	0.0335669134786329	-1.68103188816237	"TBC1D24"
"PIGT"	-0.929844457873132	11.4405122832609	-3.51892422238719	0.00292280136854897	0.0335669134786329	-1.68137125652224	"PIGT"
"MRPL12"	0.856023006891378	9.15531467822059	3.518786159239	0.00292364633738143	0.0335669134786329	-1.68164452756884	"MRPL12"
"MYH3"	0.772480715026413	6.90719193673959	3.51839494039911	0.00292604198589393	0.0335749771390653	-1.68241887045777	"MYH3"
"HIST1H2AH"	0.982795584983525	5.7733186942771	3.51698935871967	0.00293466532954441	0.0336544500602698	-1.68520090058741	"HIST1H2AH"
"DDX19B"	-0.743239550897402	10.8327200908834	-3.51550988066927	0.00294376946103214	0.0337066462343371	-1.68812910681638	"DDX19B"
"ANP32A"	0.887847388966257	13.4011894352917	3.51532765934085	0.00294489272994147	0.0337066462343371	-1.6884897560772	"ANP32A"
"CLCC1"	0.886428175290597	6.86799297819822	3.5151770800455	0.00294582127062499	0.0337066462343371	-1.68878777897503	"CLCC1"
"BARHL2"	-1.47114334194345	14.7101315954373	-3.51514540359655	0.00294601663930332	0.0337066462343371	-1.68885047212042	"BARHL2"
"BRIX1"	-1.17206281328489	10.3958738172365	-3.51408968981193	0.00295253530302902	0.0337617473981888	-1.69093988834592	"BRIX1"
"CHPT1"	-0.892735830240094	12.0079203546124	-3.51317019165234	0.00295822462182279	0.0337966816706887	-1.69275967673863	"CHPT1"
"SMIM7"	0.866990402279092	8.5261911625642	3.51304511587163	0.00295899936354224	0.0337966816706887	-1.69300721287583	"SMIM7"
"ATP7A"	0.751002705752382	6.0826940010444	3.51262528069844	0.00296160137985343	0.0338069269773943	-1.69383809952745	"ATP7A"
"NCKIPSD"	0.73645177781606	7.71775278823774	3.51101458491037	0.00297160522620995	0.0339016043873941	-1.69702572594246	"NCKIPSD"
"MRPS25"	0.889326162050532	6.11033204533201	3.51061068181256	0.0029741191107413	0.0339037195456833	-1.69782504846176	"MRPS25"
"CEP95"	-1.80147106215152	9.08924090293739	-3.5103980232397	0.00297544354682766	0.0339037195456833	-1.69824589618954	"CEP95"
"PPME1"	0.989902076721167	7.5307565962423	3.51011487339056	0.00297720791652299	0.0339037195456833	-1.69880624208299	"PPME1"
"EMR2"	1.14244628847269	10.4538677701856	3.50988674552928	0.00297863019208091	0.0339037195456833	-1.69925769855462	"EMR2"
"KRT26"	-0.906885659993088	4.37048454258884	-3.50866345041478	0.00298626847662854	0.0339711596985603	-1.70167851708574	"KRT26"
"TMEM55A"	0.80867270884949	9.77552992473364	3.50776131729576	0.00299191394852234	0.0339912741295853	-1.70346373805882	"TMEM55A"
"CBFA2T3"	1.91189163486978	8.7989849785149	3.50764479210178	0.00299264393013403	0.0339912741295853	-1.70369432597905	"CBFA2T3"
"PFKP"	0.993422152179661	8.24556572121108	3.50755930632937	0.00299317957586524	0.0339912741295853	-1.70386349063775	"PFKP"
"SLC22A8"	-0.797581248935264	7.56415973833905	-3.50708749586173	0.00299613761853746	0.0340053902119982	-1.70479713359565	"SLC22A8"
"WIPI1"	0.835637820889876	8.69141637450209	3.50645090138488	0.00300013341172967	0.0340251092387234	-1.70605684497832	"WIPI1"
"ADNP2"	-1.36847112848651	11.7063213703077	-3.5062640837391	0.00300130704350046	0.0340251092387234	-1.70642652187617	"ADNP2"
"P2RY14"	1.10570874344897	5.7511990641672	3.50455077504515	0.00301209185364229	0.0341278612994396	-1.70981676856114	"P2RY14"
"OR5A2"	-0.858649540582523	7.27253830243191	-3.50270354558676	0.00302376301976532	0.0342405329274168	-1.71347187533949	"OR5A2"
"LURAP1L"	-0.939814832324365	5.83152231456674	-3.49985628563499	0.00304184108844622	0.0344255851037167	-1.71910545497923	"LURAP1L"
"FAM103A1"	0.90556939683121	10.3316572296818	3.49925081138626	0.00304569931124253	0.0344495869613902	-1.72030339965222	"FAM103A1"
"USP14"	-1.04390201303022	11.2406789036341	-3.49755362574577	0.0030565402370861	0.0345119104520219	-1.72366123598787	"USP14"
"CCDC23"	-0.680578390902927	9.24434018205479	-3.49738114607838	0.00305764412083779	0.0345119104520219	-1.72400247540648	"CCDC23"
"UNC80"	-0.933565125564946	5.99415571342465	-3.49690023849789	0.00306072407062304	0.0345119104520219	-1.72495391187423	"UNC80"
"LTB4R2"	0.870448933651472	6.00117686651917	3.49680048964102	0.00306136329521031	0.0345119104520219	-1.72515125560093	"LTB4R2"
"HERC4"	0.82709118766376	8.66897312058725	3.49649807456851	0.00306330208853477	0.0345119104520219	-1.72574955271494	"HERC4"
"C20orf85"	-0.760765410274379	6.02597858479398	-3.49647411980698	0.00306345571571457	0.0345119104520219	-1.72579694457621	"C20orf85"
"CRNKL1"	0.934477580684445	6.37546534224351	3.49644762514704	0.00306362564078299	0.0345119104520219	-1.72584936131801	"CRNKL1"
"VPS11"	-0.658367587879295	11.7790667860718	-3.49621252737151	0.00306513386655288	0.0345119104520219	-1.72631447481201	"VPS11"
"LAIR1"	1.23311946203164	10.1729069408974	3.49533589502234	0.00307076427576728	0.0345339995280199	-1.72804876824791	"LAIR1"
"SDF2"	1.31014148840129	6.54943353298955	3.49520556768479	0.00307160221967346	0.0345339995280199	-1.72830659962758	"SDF2"
"GOLGA5"	0.952115330148764	9.53588346788654	3.49509384648343	0.00307232071653354	0.0345339995280199	-1.72852762120885	"GOLGA5"
"MZT1"	-1.08013644087063	8.35681034412127	-3.49421243062952	0.00307799512932721	0.0345672587746576	-1.73027133481146	"MZT1"
"PRKD3"	-1.09565474122526	9.35423091891993	-3.49409276239675	0.00307876634032909	0.0345672587746576	-1.73050807301206	"PRKD3"
"GNE"	-0.887067889604589	9.96967549158668	-3.49337952106111	0.00308336688107783	0.034599320044149	-1.73191905652328	"GNE"
"TMEM115"	0.783093754610298	9.55614397017306	3.49291581883829	0.00308636152820936	0.0346133350573163	-1.73283637239027	"TMEM115"
"CEMP1"	-0.980511787223704	6.39682472262657	-3.49235344640166	0.00308999729617448	0.0346345202874774	-1.73394886918307	"CEMP1"
"AIF1"	-0.891920909665742	10.228014282618	-3.49206603425454	0.00309185708173002	0.0346357865630186	-1.73451742842375	"AIF1"
"A4GALT"	-1.49004062458132	9.90945814235008	-3.49150456824991	0.00309549343824202	0.0346569417806114	-1.7356281109202	"A4GALT"
"CD72"	1.15346009139952	8.47065583086989	3.48929303467916	0.00310985809405514	0.0347849657293536	-1.74000279213302	"CD72"
"KRTAP4-3"	-0.654461384262618	8.85444542234668	-3.48895667376174	0.0031120486935565	0.0347849657293536	-1.74066813555056	"KRTAP4-3"
"RGL2"	1.28147417596748	11.2576680597651	3.48851982215629	0.00311489605265762	0.0347849657293536	-1.74153224837676	"RGL2"
"RIMS1"	-0.747041547435502	5.73151604959838	-3.48834077428632	0.0031160638215799	0.0347849657293536	-1.74188641091921	"RIMS1"
"OR5P3"	-0.763555994877451	8.68490861536642	-3.48822487551246	0.003116819958464	0.0347849657293536	-1.74211566171313	"OR5P3"
"MRPL44"	-0.838166133968047	9.6759822746274	-3.48812766501134	0.00311745431213745	0.0347849657293536	-1.74230794614911	"MRPL44"
"AHCTF1"	-1.07232494757871	9.29981334720417	-3.48757112699418	0.0031210885200094	0.0348059297945705	-1.74340878194697	"AHCTF1"
"SLC36A2"	-0.908953129973198	5.28983949531637	-3.48701545553958	0.00312472128793567	0.0348268542423769	-1.74450788969055	"SLC36A2"
"FOXL2"	0.883460328468075	6.42058948596318	3.48668442434277	0.00312688744921924	0.0348314181702917	-1.74516265654938	"FOXL2"
"LOC100128105"	-0.948769329774983	6.18453220772269	-3.48540650158557	0.00313526383330239	0.0348747317009745	-1.74769029139471	"LOC100128105"
"REG1A"	-0.84274748302771	6.34236396815778	-3.48540131184341	0.00313529789605788	0.0348747317009745	-1.74770055616155	"REG1A"
"TUBGCP5"	-0.918795002190344	8.36621623089948	-3.4852863741602	0.00313605238162384	0.0348747317009745	-1.74792789055421	"TUBGCP5"
"ZNF814"	-0.927547117116955	6.85075953802015	-3.4842848270045	0.0031426345124234	0.0349196195314782	-1.74990881767983	"ZNF814"
"ZNF674"	1.17430763310968	5.04408024326683	3.4841364065202	0.00314361109863267	0.0349196195314782	-1.75020236975544	"ZNF674"
"SNX13"	0.982559487677239	7.65832068538027	3.4837577464671	0.00314610400153771	0.0349277436408117	-1.7509512944398	"SNX13"
"YME1L1"	-0.989470568338576	12.3605071133314	-3.48276089029133	0.0031526762270971	0.034981121561769	-1.75292287354866	"YME1L1"
"GLTSCR1"	-0.820574798342695	11.2804800485465	-3.48142393007654	0.00316151225801941	0.0350336297081322	-1.75556703733217	"GLTSCR1"
"SPATA31D1"	-0.897975646315334	5.01973880872751	-3.48137118390845	0.0031618613661246	0.0350336297081322	-1.75567135400165	"SPATA31D1"
"MAD1L1"	0.890022389307783	9.80601706803764	3.48101897669925	0.00316419348650341	0.0350336297081322	-1.75636791471223	"MAD1L1"
"TMEM243"	-1.25531896073656	11.8635463322441	-3.48097632267318	0.00316447603425786	0.0350336297081322	-1.75645227125035	"TMEM243"
"HERC5"	-0.958803981983736	9.62970135683982	-3.48057747582294	0.00316711928449985	0.0350433265474682	-1.75724106349119	"HERC5"
"SERINC3"	0.76083890531565	10.4642736984088	3.47979176449772	0.0031723328218446	0.0350814362473702	-1.75879492895904	"SERINC3"
"NUP93"	-0.774085061410744	11.1085415938467	-3.47716486975949	0.00318982567120959	0.0352552192913845	-1.76398980898024	"NUP93"
"MRPL13"	-0.761783645454082	9.11072974292182	-3.47650341977176	0.00319424550424622	0.0352764800900518	-1.76529782438572	"MRPL13"
"ZXDC"	0.813899510360514	9.32642296869369	3.47634461436667	0.00319530755707752	0.0352764800900518	-1.76561185852592	"ZXDC"
"GPN3"	1.29251045435204	8.65447181726754	3.47518345912788	0.00320308380105683	0.0353306684778064	-1.76790798071499	"GPN3"
"PROC"	-0.781016959432361	6.4500799294532	-3.47488070289101	0.00320511445777022	0.0353306684778064	-1.76850665439641	"PROC"
"ZNRD1"	0.891683404347335	10.1026337419217	3.47481408407065	0.0032055614581185	0.0353306684778064	-1.76863838663557	"ZNRD1"
"CYC1"	-0.931596813636092	11.1123765045282	-3.47433159054169	0.00320880076029626	0.0353430610911502	-1.76959246435388	"CYC1"
"GTF2H4"	1.35640794788951	5.41083793790387	3.4733376573554	0.00321548399608951	0.0353430610911502	-1.77155782250589	"GTF2H4"
"BANP"	0.989175922092013	11.4006600866947	3.47326328461681	0.00321598463864	0.0353430610911502	-1.77170488186513	"BANP"
"HTRA2"	0.972735479874543	7.98254492854964	3.4732503122539	0.00321607197049484	0.0353430610911502	-1.77173053246499	"HTRA2"
"FCHO2"	1.03409698015507	8.50315711685393	3.47320973414994	0.00321634516353378	0.0353430610911502	-1.77181076858223	"FCHO2"
"EVI5"	0.810466705865263	4.89296093727171	3.47305594870366	0.00321738073782158	0.0353430610911502	-1.77211485174048	"EVI5"
"ACN9"	1.00814622474604	5.60989451173591	3.47261970599952	0.00322032015872658	0.0353557630715563	-1.77297743732488	"ACN9"
"TUBA3D"	0.980945600339158	8.22294182405182	3.47225369071225	0.00322278845124765	0.035363281356579	-1.77370115471597	"TUBA3D"
"PSKH1"	0.889669580453503	9.03905510906102	3.47112713953693	0.00323039741025616	0.0354271680589376	-1.77592862956985	"PSKH1"
"COL10A1"	0.924731443613225	5.69160364349431	3.46896163144967	0.00324507406797152	0.0355684514205303	-1.78021021080643	"COL10A1"
"GCNT1"	1.79606899373115	5.54892598300337	3.46796411206615	0.00325185708001384	0.0356231061781848	-1.78218240105585	"GCNT1"
"METAP2"	-1.03835628153633	10.0792729279862	-3.46757001940208	0.00325454075850476	0.035632818420559	-1.78296154614568	"METAP2"
"YIPF6"	0.63608550235016	8.71113500463294	3.46678272207798	0.00325990868516687	0.0356718926100931	-1.78451805787563	"YIPF6"
"H1F0"	0.760594989932365	8.40507831379538	3.4645182891957	0.00327539724940347	0.035821608748578	-1.78899474312167	"H1F0"
"THUMPD3"	-1.26544328698552	11.0145743796875	-3.46415811693222	0.0032778675592972	0.035828863266673	-1.78970676462013	"THUMPD3"
"NECAB1"	-0.777270485559549	6.24054349114342	-3.46176976784483	0.00329429558494969	0.0359885911065468	-1.7944281082493	"NECAB1"
"ILF2"	-1.20270995647536	10.5041745329738	-3.4609339954181	0.00330006373697897	0.0360317531810678	-1.79608021507748	"ILF2"
"VASP"	0.950975946802836	12.1674202386029	3.46032383159109	0.00330428119237337	0.0360579457800656	-1.79728632963476	"VASP"
"LY9"	0.922333354417303	9.8787422359041	3.4579525699936	0.00332072245861395	0.0362174284430128	-1.8019734383323	"LY9"
"ZNF559-ZNF177"	1.25486957522774	5.75090766002231	3.45708261733094	0.00332677475306036	0.036263490821155	-1.80369294199395	"ZNF559-ZNF177"
"CMA1"	-1.37379680070937	8.0310400153747	-3.45655451027311	0.00333045417821044	0.0362836513437124	-1.80473675239939	"CMA1"
"DSTYK"	-0.832700583537989	9.31953333639367	-3.45550697262222	0.00333776458895429	0.0363433257934023	-1.80680718185042	"DSTYK"
"DNAJC25-GNG10"	0.875339408724449	12.2421455239144	3.45458907666473	0.00334418342477419	0.0363912210466846	-1.8086213317634	"DNAJC25-GNG10"
"FAM228B"	-0.706355928807712	9.41528587414826	-3.45406564661469	0.00334784927379528	0.0363912210466846	-1.80965583109928	"FAM228B"
"PDDC1"	1.01982431059048	6.80337169453897	3.45402937851533	0.00334810342626142	0.0363912210466846	-1.80972751030601	"PDDC1"
"ZNF500"	0.679772033129181	8.13754206686171	3.453620124251	0.00335097265152435	0.0363912210466846	-1.81053634371156	"ZNF500"
"LMLN"	-0.880401201767307	6.44819633320752	-3.4535677516346	0.00335134000561055	0.0363912210466846	-1.81063985018617	"LMLN"
"NDUFS3"	-0.826940654891939	12.6966190986748	-3.45310192638516	0.00335460918282391	0.0364067820892351	-1.81156047637907	"NDUFS3"
"FBL"	-0.836836458228184	14.4102865578466	-3.45277085219417	0.00335693460526806	0.0364101277324197	-1.81221478266897	"FBL"
"GOLGA6L9"	-0.801980939157978	9.02213372525593	-3.45253530232138	0.00335859005560801	0.0364101277324197	-1.81268029952976	"GOLGA6L9"
"ZIM2"	-0.804557787322703	6.60506029500601	-3.4511070395187	0.00336864536571301	0.0364804273104077	-1.8155029114253	"ZIM2"
"DHX35"	-1.04414121400662	8.80625193979992	-3.45109157436237	0.00336875440817816	0.0364804273104077	-1.81553347394073	"DHX35"
"JRKL"	0.975778130994601	6.48003945053471	3.45077045432127	0.00337101937201128	0.0364850284433623	-1.81616807422499	"JRKL"
"TBL1Y"	-0.812200188610415	4.75214139979578	-3.45048011096687	0.0033730685647088	0.0364872905079357	-1.81674184871125	"TBL1Y"
"LCE1D"	-1.75838388406224	10.2888111442342	-3.44834703962133	0.00338816153220645	0.0365973977700541	-1.82095707380631	"LCE1D"
"OLIG1"	1.72869515389819	7.15826420361687	3.44811721116877	0.00338979174100213	0.0365973977700541	-1.821411230305	"OLIG1"
"RAC3"	-0.758180148599314	8.11075480886674	-3.44809942501166	0.00338991793355901	0.0365973977700541	-1.82144637683305	"RAC3"
"BFAR"	0.852892215303333	6.72125819422933	3.44799901816701	0.00339063040667689	0.0365973977700541	-1.82164478655106	"BFAR"
"PLRG1"	0.744714526076692	9.38799912851456	3.44741771614283	0.00339475818024985	0.0366167490093817	-1.82279346242992	"PLRG1"
"ACAP2"	0.723118667497664	10.5023636119546	3.44701488928554	0.00339762155558181	0.0366167490093817	-1.8235894538161	"ACAP2"
"OR5K3"	-0.935979658961877	7.36426957043691	-3.44696682120061	0.00339796339405196	0.0366167490093817	-1.82368443643664	"OR5K3"
"SLFN12L"	-0.892750618717055	10.5089993650273	-3.44605537361302	0.00340445168865244	0.036666739860185	-1.82548543529645	"SLFN12L"
"OR1L8"	-0.818597564727741	4.85867423487785	-3.44503603987841	0.00341172261814503	0.0367251010166013	-1.82749956234034	"OR1L8"
"SLC9A4"	0.820275548328771	4.86407048099397	3.44425047883247	0.00341733660050484	0.0367483071610632	-1.82905173428357	"SLC9A4"
"SPINK8"	1.29001798432846	5.69401421949038	3.44421572883941	0.00341758515256206	0.0367483071610632	-1.82912039523146	"SPINK8"
"FDX1"	-0.945818622895609	9.85760406179835	-3.44343232004733	0.00342319332980669	0.0367886598067247	-1.83066828026324	"FDX1"
"ZER1"	0.854606205996554	7.24765876312908	3.44208378793735	0.00343286853877772	0.0368223559025648	-1.83333267750933	"ZER1"
"GABRG2"	-1.58741615212063	8.0722843952592	-3.44185069160081	0.00343454367742321	0.0368223559025648	-1.83379321371274	"GABRG2"
"GIN1"	1.37725525456052	5.57381692861877	3.44181589222468	0.00343479383179815	0.0368223559025648	-1.833861967749	"GIN1"
"NRIP1"	-1.35008396391295	10.4992848533635	-3.441797926932	0.0034349229819259	0.0368223559025648	-1.83389746222137	"NRIP1"
"XPA"	-0.796225140087747	9.54760605671743	-3.44170178677451	0.0034356142031342	0.0368223559025648	-1.83408740840859	"XPA"
"AQP8"	-0.702272813848628	5.78839009508163	-3.44130117633906	0.00343849597427101	0.0368333323489172	-1.83487889773345	"AQP8"
"LOC100996481"	-0.701449597838558	7.3037974402032	-3.44033781336474	0.00344543574317234	0.0368877429350006	-1.83678218633711	"LOC100996481"
